Off-Air [ba000000000000000003]
 	 The View 	 0.02460 	 ba000000000023220557
 	 Disaster DIY 	 0.02394 	 ba000000000019308868
 	 Public Affairs Programming 	 0.02334 	 ba000000000002766001
 	 General Hospital 	 0.02215 	 ba000000000023181855
 	 New Day 	 0.02201 	 ba000000000022155208
 	 Matlock 	 0.02173 	 ba000000000000018098
 	 Morning Express With Robin Meade 	 0.02019 	 ba000000000005428699
 	 Channel 13 Live at 5 	 0.01976 	 ba000000000004275243
Match Game [ba000000000000000118]
 	 Blockbusters 	 0.23770 	 ba000000000000879532
 	 Press Your Luck 	 0.12384 	 ba000000000000740425
 	 Sale of the Century 	 0.08804 	 ba000000000000750915
 	 Life Recharged 	 0.03919 	 ba000000000023073406
 	 Shop 'til You Drop 	 0.03462 	 ba000000000000782129
 	 Super Password 	 0.03268 	 ba000000000000757426
 	 Family Feud 	 0.02914 	 ba000000000001055967
 	 $25,000 Pyramid 	 0.02870 	 ba000000000002469511
 	 Catch 21 	 0.02820 	 ba000000000008167185
 	 The Pyramid 	 0.02728 	 ba000000000020794693
 	 $100,000 Pyramid 	 0.02430 	 ba000000000000782641
 	 Nopalea - Your First Bottle is Free 	 0.02356 	 ba000000000023128392
 	 The Chase 	 0.02200 	 ba000000000022267554
 	 Chain Reaction 	 0.02067 	 ba000000000000780241
 	 The Price Is Right 	 0.01939 	 ba000000000000000101
 	 Little People, Big World 	 0.01439 	 ba000000000018677391
 	 Baggage 	 0.01407 	 ba000000000014921439
 	 Cops Reloaded 	 0.01294 	 ba000000000022522673
 	 Matlock 	 0.01003 	 ba000000000000034212
 	 Body of Evidence 	 0.00952 	 ba000000000006957296
A Time to Kill [ba000000000000000131]
 	 Criminal Minds 	 0.16889 	 ba000000000018642327
 	 Life Recharged 	 0.02204 	 ba000000000023073406
 	 Without a Trace 	 0.01778 	 ba000000000003629483
 	 Big Voice 	 0.01703 	 ba000000000017246962
 	 Total Gym for $14.95 Offer 	 0.01273 	 ba000000000019906094
 	 Through the Bible with Les Feldick 	 0.01215 	 ba000000000000819052
 	 Play Dirty 	 0.01201 	 ba000000000001212873
 	 The Price Is Right 	 0.01144 	 ba000000000000000101
 	 Judge Judy 	 0.01039 	 ba000000000022860516
 	 American Greed: Scams, Scoundrels and Scandals 	 0.01033 	 ba000000000018971377
 	 Inspiration Today Camp Meeting 	 0.00978 	 ba000000000016704115
 	 The View 	 0.00944 	 ba000000000023220557
 	 Animorphs 	 0.00937 	 ba000000000000937679
 	 My Generation 	 0.00936 	 ba000000000013375487
 	 Exodus 	 0.00927 	 ba000000000001206535
 	 Save Us From Our House! 	 0.00918 	 ba000000000005761949
 	 Ag PhD 	 0.00918 	 ba000000000001025091
 	 Paid Programming 	 0.00859 	 ba000000000000943115
 	 Home With Lisa Quinn 	 0.00836 	 ba000000000010993733
 	 The Great Escape 	 0.00791 	 ba000000000000304228
Independence Day [ba000000000000000190]
 	 The Amazing Spider-Man 	 0.09081 	 ba000000000010630148
 	 The Fly 	 0.07255 	 ba000000000000208549
 	 Ghost Rider: Spirit of Vengeance 	 0.03156 	 ba000000000018270245
 	 Jurassic Park 	 0.03139 	 ba000000000000134774
 	 Hitch 	 0.02348 	 ba000000000004558267
 	 The Chronicles of Riddick 	 0.02217 	 ba000000000004201478
 	 War of the Worlds 	 0.02187 	 ba000000000005079742
 	 Elf 	 0.01837 	 ba000000000004016310
 	 The Flintstones 	 0.01784 	 ba000000000001230145
 	 Curse of the Golden Flower 	 0.01759 	 ba000000000006457459
 	 Frankenweenie 	 0.01750 	 ba000000000018693981
 	 MovieStar 	 0.01703 	 ba000000000021241942
 	 Battleship 	 0.01466 	 ba000000000012692468
 	 Looper 	 0.01425 	 ba000000000018768807
 	 Teen Wolf Too 	 0.01408 	 ba000000000000001943
 	 Elizabeth: The Golden Age 	 0.01354 	 ba000000000007194265
 	 Christmas With the Kranks 	 0.01296 	 ba000000000004375200
 	 The Way Back 	 0.01238 	 ba000000000018062593
 	 Boomerang 	 0.01221 	 ba000000000000019533
 	 Dodgeball: A True Underdog Story 	 0.01205 	 ba000000000004208160
Chain Reaction [ba000000000000000235]
 	 The Crocodile Hunter: Collision Course 	 0.25169 	 ba000000000003710708
 	 The Long Kiss Goodnight 	 0.06362 	 ba000000000000000477
 	 Answers to Nothing 	 0.04676 	 ba000000000019689376
 	 Vehicle 19 	 0.03797 	 ba000000000021611090
 	 Classic College Football 	 0.03410 	 ba000000000004426403
 	 Extra 	 0.02981 	 ba000000000023196330
 	 Lethal Weapon 3 	 0.02164 	 ba000000000000248205
 	 Hoosiers 	 0.02064 	 ba000000000000008238
 	 American History X 	 0.02061 	 ba000000000000513052
 	 The Island 	 0.02001 	 ba000000000000202989
 	 The Terminator 	 0.01941 	 ba000000000000062991
 	 Blubberella 	 0.01721 	 ba000000000019526995
 	 Flubber 	 0.01640 	 ba000000000000125637
 	 One Hour Photo 	 0.01612 	 ba000000000003771616
 	 Thunderstruck 	 0.01492 	 ba000000000020753452
 	 Taxicab Confessions 2 	 0.01395 	 ba000000000002275481
 	 Sinister 	 0.01349 	 ba000000000019963978
 	 Snow White and the Huntsman 	 0.01227 	 ba000000000018679372
 	 Drive Me Crazy 	 0.01165 	 ba000000000002419710
 	 Baby Geniuses 	 0.01100 	 ba000000000001306515
Spy Hard [ba000000000000000244]
 	 Flashpoint 	 0.13586 	 ba000000000000176897
 	 Presumed Innocent 	 0.09083 	 ba000000000000048195
 	 Philly Kid 	 0.04964 	 ba000000000019937145
 	 Rise of the Guardians 	 0.04691 	 ba000000000019024462
 	 The Negotiator 	 0.04037 	 ba000000000000428348
 	 A Very Harold & Kumar Christmas 	 0.02714 	 ba000000000019662976
 	 Airplane! 	 0.02640 	 ba000000000000018321
 	 The Presence 	 0.01913 	 ba000000000018753507
 	 The Red Sneakers 	 0.01788 	 ba000000000003359805
 	 Adios mundo cruel 	 0.01738 	 ba000000000021459976
 	 Matlock 	 0.01437 	 ba000000000000034213
 	 Falling Down 	 0.01325 	 ba000000000000249782
 	 Edward Scissorhands 	 0.01074 	 ba000000000000057330
 	 Trouble With the Curve 	 0.01032 	 ba000000000020255249
 	 Black Rain 	 0.00961 	 ba000000000000138767
 	 Lethal Weapon 4 	 0.00943 	 ba000000000000452105
 	 The Island 	 0.00934 	 ba000000000005088361
 	 Maverick 	 0.00877 	 ba000000000001230102
 	 Good for Nothing 	 0.00877 	 ba000000000019398643
 	 Lethal Weapon 3 	 0.00852 	 ba000000000000248205
The Long Kiss Goodnight [ba000000000000000477]
 	 Chain Reaction 	 0.06362 	 ba000000000000000235
 	 The Crocodile Hunter: Collision Course 	 0.04778 	 ba000000000003710708
 	 Volcano 	 0.04570 	 ba000000000000058947
 	 Magic Mike 	 0.03774 	 ba000000000019960206
 	 The Terminator 	 0.02817 	 ba000000000000062991
 	 Thunderstruck 	 0.01943 	 ba000000000020753452
 	 Comedy Half Hour 	 0.01903 	 ba000000000002179887
 	 Snake Eyes 	 0.01665 	 ba000000000000493497
 	 Gangster Squad 	 0.01518 	 ba000000000019867797
 	 Hotel Erotica 	 0.01477 	 ba000000000003980782
 	 The Island 	 0.01336 	 ba000000000000202989
 	 Dune 	 0.01312 	 ba000000000000009036
 	 Killing Them Softly 	 0.01252 	 ba000000000020310132
 	 The Battle of amfAR 	 0.01205 	 ba000000000021388906
 	 Great Gifts 	 0.01108 	 ba000000000000049499
 	 Lola Versus 	 0.01085 	 ba000000000020393941
 	 Dogma 	 0.01067 	 ba000000000002466342
 	 For Ellen 	 0.01043 	 ba000000000020136238
 	 Mortal Kombat: Annihilation 	 0.01019 	 ba000000000000173760
 	 The Call 	 0.00865 	 ba000000000021217567
The Chamber [ba000000000000000683]
 	 A Very Harold & Kumar Christmas 	 0.17640 	 ba000000000019662976
 	 Stigmata 	 0.08795 	 ba000000000002378311
 	 The Mighty Ducks 	 0.03032 	 ba000000000000150258
 	 Pure Country 2: The Gift 	 0.02861 	 ba000000000019040473
 	 Volcano 	 0.02402 	 ba000000000000058947
 	 G.I. Jane 	 0.02390 	 ba000000000000156904
 	 Walter and Henry 	 0.01682 	 ba000000000003073444
 	 Touching Home 	 0.01601 	 ba000000000011064625
 	 Gunless 	 0.01516 	 ba000000000014289488
 	 Presumed Innocent 	 0.01488 	 ba000000000000048195
 	 State of Play: Trophy Kids 	 0.01345 	 ba000000000023157257
 	 Die Hard 2 	 0.01206 	 ba000000000001230198
 	 Dream House 	 0.01020 	 ba000000000018729579
 	 Three O'Clock High 	 0.00978 	 ba000000000001216896
 	 Lorenzo's Oil 	 0.00915 	 ba000000000000090033
 	 Star Trek: Insurrection 	 0.00903 	 ba000000000001241725
 	 Blue Car 	 0.00883 	 ba000000000003977033
 	 Airport 	 0.00883 	 ba000000000001199532
 	 The Inspectors 	 0.00876 	 ba000000000001239151
 	 The Uninvited 	 0.00855 	 ba000000000018954949
Love Potion No. 9 [ba000000000000001195]
 	 Valley Girl 	 0.13148 	 ba000000000000064313
 	 Jersey Girl 	 0.10760 	 ba000000000004135479
 	 Stand by Me 	 0.08139 	 ba000000000001215249
 	 An Unfinished Life 	 0.06033 	 ba000000000005390203
 	 Kramer vs. Kramer 	 0.03644 	 ba000000000000236279
 	 Chaplin 	 0.03458 	 ba000000000001227538
 	 Shall We Dance? 	 0.02564 	 ba000000000004325465
 	 Wuthering Heights 	 0.02317 	 ba000000000019713540
 	 Bewitched 	 0.02184 	 ba000000000005016516
 	 April Fool's Day 	 0.02050 	 ba000000000000019081
 	 Latin Dragon 	 0.01886 	 ba000000000004380897
 	 XXX: State of the Union 	 0.01759 	 ba000000000004702050
 	 The Master 	 0.01681 	 ba000000000018709858
 	 Pawn Shop Chronicles 	 0.01589 	 ba000000000021317315
 	 African Voices 	 0.01498 	 ba000000000010670592
 	 Breaking Bad 	 0.01416 	 ba000000000019498226
 	 Fahrenheit 9/11 	 0.01414 	 ba000000000004213071
 	 Lord of Illusions 	 0.01397 	 ba000000000000012030
 	 Miss Firecracker 	 0.01331 	 ba000000000001214880
 	 The Bourne Supremacy 	 0.01315 	 ba000000000004236216
Look Who's Talking [ba000000000000001892]
 	 In the Heat of the Night 	 0.03031 	 ba000000000001063287
 	 Days of Our Lives 	 0.01991 	 ba000000000023163099
 	 Powder 	 0.01758 	 ba000000000000022016
 	 Cops Reloaded 	 0.01538 	 ba000000000022522670
 	 Grey's Anatomy 	 0.00962 	 ba000000000004530995
 	 World's Untold Stories 	 0.00846 	 ba000000000007351562
 	 The Great Escape 	 0.00813 	 ba000000000000304228
 	 Family Matters 	 0.00774 	 ba000000000000017871
 	 Chrissy & Mr. Jones 	 0.00738 	 ba000000000023037681
 	 Rugrats 	 0.00722 	 ba000000000001028639
 	 Hey Arnold! 	 0.00707 	 ba000000000002675158
 	 ABC5 News Midday 	 0.00705 	 ba000000000005903303
 	 Ninos Ricos, Pobres Padres 	 0.00611 	 ba000000000011760187
 	 'Til Death 	 0.00585 	 ba000000000012932776
 	 Diners, Drive-Ins and Dives 	 0.00525 	 ba000000000020025931
 	 The New Atlanta 	 0.00464 	 ba000000000022715140
 	 Black Gold 	 0.00463 	 ba000000000020035323
 	 The Ladykillers 	 0.00461 	 ba000000000004135501
 	 Ultimate Deception 	 0.00439 	 ba000000000001240171
 	 ReMexa 	 0.00435 	 ba000000000010542418
Teen Wolf Too [ba000000000000001943]
 	 School of Life 	 0.07161 	 ba000000000004440202
 	 Inspector Gadget 	 0.03871 	 ba000000000002242616
 	 Premium Rush 	 0.02742 	 ba000000000017764740
 	 The Fly 	 0.02401 	 ba000000000000208549
 	 Maverick 	 0.02022 	 ba000000000001230102
 	 The Mighty 	 0.01851 	 ba000000000001470265
 	 Toto Trouble 	 0.01819 	 ba000000000022165671
 	 V: The Final Battle 	 0.01805 	 ba000000000000619983
 	 Roseanne 	 0.01587 	 ba000000000000035830
 	 The Flintstones 	 0.01495 	 ba000000000001230145
 	 Independence Day 	 0.01408 	 ba000000000000000190
 	 Replicant 	 0.01358 	 ba000000000003343097
 	 Tomorrow, When the War Began 	 0.01243 	 ba000000000019190997
 	 Looper 	 0.01241 	 ba000000000018768807
 	 The Amazing Spider-Man 	 0.01195 	 ba000000000010630148
 	 Christmas With the Kranks 	 0.01169 	 ba000000000004375200
 	 Dogma 	 0.01065 	 ba000000000002466342
 	 The Haunted Mansion 	 0.01055 	 ba000000000004033062
 	 Curse of the Golden Flower 	 0.01035 	 ba000000000006457459
 	 Elf 	 0.01025 	 ba000000000004016310
Ace Ventura: When Nature Calls [ba000000000000002065]
 	 200 Cigarettes 	 0.11304 	 ba000000000002057389
 	 The Benchwarmers 	 0.04056 	 ba000000000005716982
 	 Sherlock Holmes: A Game of Shadows 	 0.02103 	 ba000000000016769267
 	 My Favorite Martian 	 0.01812 	 ba000000000002113226
 	 Mortal Kombat: Annihilation 	 0.01319 	 ba000000000000173760
 	 Micmacs 	 0.01187 	 ba000000000012426949
 	 Homeland 	 0.00898 	 ba000000000023004906
 	 Bloomberg Surveillance 	 0.00869 	 ba000000000020697532
 	 NFL AM 	 0.00842 	 ba000000000020738407
 	 Six by Sondheim 	 0.00562 	 ba000000000022660667
 	 The Chronicles of Riddick 	 0.00484 	 ba000000000004201478
 	 Savage Family Wild 	 0.00476 	 ba000000000022534582
 	 10 Years 	 0.00360 	 ba000000000020787431
 	 The Great Christmas Light Fight 	 0.00355 	 ba000000000022962361
 	 Hitch 	 0.00314 	 ba000000000004558267
 	 American Dreamz 	 0.00300 	 ba000000000005576487
 	 Hunt for the BTK Killer 	 0.00299 	 ba000000000004948058
 	 She's the Man 	 0.00291 	 ba000000000005527810
 	 CBS Evening News With Scott Pelley 	 0.00252 	 ba000000000005869363
 	 Lethal Weapon 	 0.00219 	 ba000000000000202777
AG Day [ba000000000000003539]
 	 KCCI 8 News This Morning at 4:30am 	 0.09191 	 ba000000000021851320
 	 Sea Hunt 	 0.08229 	 ba000000000000752844
 	 Fashion Queens 	 0.03858 	 ba000000000023052230
 	 Shepherd's Chapel 	 0.03745 	 ba000000000000959708
 	 Today in Iowa at 5 	 0.03169 	 ba000000000004275227
 	 The Daily Buzz 	 0.03157 	 ba000000000003610476
 	 Healthy Gifts Featuring Andrew Lessman 	 0.03131 	 ba000000000023051139
 	 Look Younger Than Ever: It's Science, Not Magic 	 0.02661 	 ba000000000022211566
 	 Rural Evening News 	 0.02490 	 ba000000000020235682
 	 American Rancher 	 0.02368 	 ba000000000023213390
 	 Cowboy Fanfest Experience 	 0.02336 	 ba000000000023165636
 	 KCCI 8 News This Morning 	 0.02260 	 ba000000000004283056
 	 CBS Morning News 	 0.02045 	 ba000000000001019582
 	 The Night of the Hunter 	 0.01731 	 ba000000000001209424
 	 Storage Hunters 	 0.01552 	 ba000000000022305439
 	 Fast N' Loud 	 0.01390 	 ba000000000023079613
 	 Hollywood vs. Commies 	 0.01358 	 ba000000000022083020
 	 City Confidential 	 0.01281 	 ba000000000005334461
 	 13 News at Nine on FOX 17 	 0.01153 	 ba000000000008435154
 	 Dish Nation 	 0.01006 	 ba000000000023156124
All My Children [ba000000000000003732]
 	 Days of Our Lives 	 0.13263 	 ba000000000023163099
 	 General Hospital 	 0.06562 	 ba000000000000781156
 	 Quiero Mi Baby 	 0.03453 	 ba000000000020583637
 	 Many Faces of Mary 	 0.03044 	 ba000000000001035746
 	 One Life to Live 	 0.02575 	 ba000000000000968245
 	 Iyanla: Fix My Life 	 0.02190 	 ba000000000022967932
 	 Women of Grace 	 0.01799 	 ba000000000014733732
 	 20/20 on ID 	 0.01788 	 ba000000000023079942
 	 100% Real Hunting TV 	 0.01690 	 ba000000000021077429
 	 What's in the Barn? 	 0.01670 	 ba000000000022261077
 	 24 ladders in 1 	 0.01575 	 ba000000000021866695
 	 Living Single 	 0.01489 	 ba000000000000843679
 	 Beverly Hills, 90210 	 0.01446 	 ba000000000000852908
 	 ABC5 News This Morning 	 0.01320 	 ba000000000005903297
 	 NFL Total Access 	 0.01165 	 ba000000000012483591
 	 RuPaul's Drag Race 	 0.01123 	 ba000000000009514068
 	 One Tree Hill 	 0.01113 	 ba000000000010539484
 	 Guy Court 	 0.01064 	 ba000000000023007394
 	 The A-List: New York 	 0.01042 	 ba000000000019732233
 	 Today in Iowa at 5:30 	 0.01007 	 ba000000000004275232
Nightline [ba000000000000003744]
 	 Jimmy Kimmel Live 	 0.41853 	 ba000000000023190677
 	 World News Now 	 0.19593 	 ba000000000001059015
 	 omg! Insider 	 0.12341 	 ba000000000023156767
 	 Katie 	 0.10388 	 ba000000000023140245
 	 WGN News at Nine 	 0.04511 	 ba000000000004210515
 	 America This Morning 	 0.04123 	 ba000000000004236274
 	 ABC5 News at Ten 	 0.03820 	 ba000000000005903291
 	 Premier League Review Show 	 0.03506 	 ba000000000003813652
 	 ABC5 News This Morning 	 0.02665 	 ba000000000005903297
 	 ABC World News With Diane Sawyer 	 0.02553 	 ba000000000004865561
 	 A Nanny for Christmas 	 0.02383 	 ba000000000018752729
 	 The Tonight Show With Jay Leno 	 0.02342 	 ba000000000023212474
 	 Late Show With David Letterman 	 0.02294 	 ba000000000023136219
 	 Castle 	 0.02247 	 ba000000000021909153
 	 Good Morning America 	 0.02186 	 ba000000000023126184
 	 The View 	 0.02183 	 ba000000000023220557
 	 Dinner: Impossible 	 0.02076 	 ba000000000006381208
 	 Crimes of the KKK 	 0.01814 	 ba000000000019287420
 	 The Chew 	 0.01805 	 ba000000000023221650
 	 Let's Dish 	 0.01777 	 ba000000000010993732
Joy of Music [ba000000000000004118]
 	 Gospel Truth 	 0.23207 	 ba000000000000794534
 	 When Love First Cried 	 0.11476 	 ba000000000013483580
 	 Praise the Lord 	 0.08110 	 ba000000000000008987
 	 Drive Thru History with Dave Stotts 	 0.06630 	 ba000000000004842006
 	 Manna-Fest with Perry Stone 	 0.05360 	 ba000000000002690432
 	 Kerry Shook 	 0.04847 	 ba000000000004555772
 	 The Jewish Jesus With Rabbi Kirt Schneider 	 0.04496 	 ba000000000019707246
 	 Live From the Holy Land 	 0.03153 	 ba000000000014648009
 	 Behind the Scenes 	 0.02815 	 ba000000000000814751
 	 Drenda Keesee 	 0.02437 	 ba000000000019480134
 	 Creflo Dollar 	 0.01947 	 ba000000000000972374
 	 Property Virgins 	 0.01750 	 ba000000000019258524
 	 John Hagee Today 	 0.01738 	 ba000000000000288151
 	 Angel in the Family 	 0.01720 	 ba000000000004365729
 	 Joel Osteen 	 0.01679 	 ba000000000000846575
 	 Joyce Meyer Ministries: Enjoying Everyday Life 	 0.01531 	 ba000000000004067520
 	 Benny Hinn 	 0.01428 	 ba000000000000008935
 	 Boss 	 0.01423 	 ba000000000020962066
 	 Joseph Prince 	 0.01322 	 ba000000000006624767
 	 Chaplet of Divine Mercy 	 0.01220 	 ba000000000002296454
Batman [ba000000000000004212]
 	 The Prize for Peace: Nobel 2013 	 0.05205 	 ba000000000023205047
 	 Storage Hunters 	 0.03849 	 ba000000000022403365
 	 Nightmare Room 	 0.03317 	 ba000000000020465810
 	 $100,000 Pyramid 	 0.03188 	 ba000000000000782641
 	 Sale of the Century 	 0.03102 	 ba000000000000750915
 	 Roseanne 	 0.02353 	 ba000000000000014904
 	 Monster In-Laws 	 0.02327 	 ba000000000020629337
 	 Blog Cabin 	 0.02287 	 ba000000000022546864
 	 Catfish: The TV Show 	 0.02113 	 ba000000000022361308
 	 Sex and the City 	 0.01839 	 ba000000000002616747
 	 My Generation 	 0.01638 	 ba000000000013375487
 	 College Football 	 0.01578 	 ba000000000003300109
 	 Saved by the Bell 	 0.01514 	 ba000000000000007171
 	 Threshold of Hope 	 0.01388 	 ba000000000003602554
 	 Better Carpet Cleaning at 1/3 the Price! 	 0.01372 	 ba000000000022735139
 	 Kenneth Copeland 	 0.01291 	 ba000000000002572668
 	 Play Dirty 	 0.01188 	 ba000000000001212873
 	 Shahs of Sunset 	 0.01159 	 ba000000000022852901
 	 CBS Morning News 	 0.01124 	 ba000000000001019582
 	 KCCI 8 News at Noon 	 0.01112 	 ba000000000004283064
Doctor to Doctor [ba000000000000004391]
 	 Billy Graham Crusade 	 0.12985 	 ba000000000001059027
 	 John Hagee Today 	 0.12091 	 ba000000000000288151
 	 Today With Marilyn and Sarah 	 0.08443 	 ba000000000002872282
 	 Behind the Scenes 	 0.05345 	 ba000000000000814751
 	 Kenneth Copeland 	 0.05324 	 ba000000000002572668
 	 It's Supernatural 	 0.05162 	 ba000000000001011429
 	 Downright Domestic 	 0.05134 	 ba000000000011373482
 	 Education: A Higher Calling 	 0.04698 	 ba000000000019531504
 	 Benny Hinn 	 0.04688 	 ba000000000000008935
 	 Praise the Lord 	 0.04128 	 ba000000000000008987
 	 Life Today 	 0.03999 	 ba000000000000041249
 	 Joseph Prince 	 0.03962 	 ba000000000006624767
 	 Creflo Dollar 	 0.03939 	 ba000000000000972374
 	 Joyce Meyer Ministries: Enjoying Everyday Life 	 0.02856 	 ba000000000004067520
 	 The 700 Club 	 0.02210 	 ba000000000000628332
 	 Mornings Made Easy 	 0.01781 	 ba000000000020447610
 	 Gospel Truth 	 0.01497 	 ba000000000000794534
 	 The Jewish Jesus With Rabbi Kirt Schneider 	 0.01354 	 ba000000000019707246
 	 NCIS: Los Angeles 	 0.01252 	 ba000000000019070052
 	 Potter's Touch 	 0.01128 	 ba000000000019773518
PM Style [ba000000000000004957]
 	 Isaac Mizrahi Live! 	 0.04906 	 ba000000000013217532
 	 Take Me to Your Mother 	 0.02763 	 ba000000000022017173
 	 Josie Maran Argan Oil Cosmetics 	 0.02257 	 ba000000000018931790
 	 Q Check 	 0.02211 	 ba000000000008226480
 	 7 Days of Sex 	 0.02208 	 ba000000000020469768
 	 Shiseido 	 0.01428 	 ba000000000023225892
 	 Brunch @ Bobby's 	 0.01301 	 ba000000000021609723
 	 No Problem! 	 0.01193 	 ba000000000000786629
 	 Castle 	 0.01189 	 ba000000000021909153
 	 Deborah Lippmann Nails 	 0.01148 	 ba000000000019573481
 	 Real Collectibles by Adrienne 	 0.01045 	 ba000000000010938192
 	 Red Arrow 	 0.00756 	 ba000000000023010348
 	 E.A.T. Featuring Omaha Steaks 	 0.00722 	 ba000000000022573195
 	 Smithsonian Institution---National Gem Gallery 	 0.00625 	 ba000000000018057627
 	 Healthy Gifts Featuring Andrew Lessman 	 0.00621 	 ba000000000023051139
 	 Patricia Nash Handbags 	 0.00613 	 ba000000000021109983
 	 Law & Order 	 0.00550 	 ba000000000000953638
 	 Beauty Gifts 	 0.00546 	 ba000000000022979887
 	 Family Feud 	 0.00531 	 ba000000000001055967
 	 Great Gifts 	 0.00529 	 ba000000000000049499
Discover Diamonique [ba000000000000005325]
 	 Under the Tree 	 0.20041 	 ba000000000005900614
 	 Gourmet Holiday 	 0.16510 	 ba000000000000852251
 	 Josie Maran Argan Oil Cosmetics 	 0.11930 	 ba000000000018931790
 	 Great Gifts 	 0.10903 	 ba000000000000049499
 	 Q Check 	 0.10299 	 ba000000000008226480
 	 Carolyn's Gift Favorites 	 0.06420 	 ba000000000019923163
 	 Denim & Co. 	 0.06357 	 ba000000000000904792
 	 Mornings Made Easy 	 0.05576 	 ba000000000020447610
 	 Earth Brands Footwear 	 0.04327 	 ba000000000020482751
